kernel/NN summary/NN of/IN trunk/NN forgive/VB also/RB principal/NN of/IN string/NN or/CC of/IN fever/NN ./. <EOS>/<EOS>	LOC#0 LOC#1 LOC#2 LOC#3 := E LOC#4 . ( LOC#6 LOC#7 LOC#8 U LOC#6 LOC#10 LOC#11 ) <EOS>
all/DT the/DT picture/NN patch/NN of/IN adapter/NN plug/VB and/CC exploit/VB also/RB immigration/NN of/IN rural/JJ commitment/NN or/CC of/IN guilty/JJ influence/NN ./. <EOS>/<EOS>	LOC#2 LOC#3 LOC#4 LOC#5 := E ( LOC#6 ^ LOC#8 ) . ( LOC#10 LOC#11 LOC#12 LOC#13 U LOC#10 LOC#15 LOC#16 LOC#17 ) <EOS>
every/DT grace/NN is/VBZ a/DT fur/NN of/IN lap/NN that/WDT ruin/VB NUM/CD game/NN of/IN stateful/JJ preference/NN or/CC of/IN pro/NN ./. <EOS>/<EOS>	LOC#1 := LOC#4 LOC#5 LOC#6 ^ = LOC#9 LOC#8 . ( LOC#10 LOC#11 LOC#12 LOC#13 U LOC#10 LOC#15 LOC#16 ) <EOS>
every/DT bawdy/JJ educational/JJ scope/NN do/VBP not/RB result/VB any/DT partnership/NN ,/. field/NN ,/. or/CC great/JJ shelter/NN ./. <EOS>/<EOS>	LOC#1 LOC#2 LOC#3 := ! E LOC#6 . ( LOC#8 U LOC#10 U LOC#13 LOC#14 ) <EOS>
all/DT the/DT source/NN deadline/NN of/IN midnight/NN are/VBP also/RB tacit/JJ organism/NN bone/NN and/CC utility/NN of/IN European/NN ./. <EOS>/<EOS>	LOC#2 LOC#3 LOC#4 LOC#5 := LOC#8 LOC#9 LOC#10 ^ LOC#12 LOC#13 LOC#14 <EOS>
trainer/NN of/IN variation/NN are/VBP garrulous/JJ dialog/NN and/CC <UNK>/NN of/IN harassment/NN affair/NN ./. <EOS>/<EOS>	LOC#0 LOC#1 LOC#2 := LOC#4 LOC#5 ^ LOC#7 LOC#8 LOC#9 LOC#10 <EOS>
every/DT fall/NN of/IN wake/NN sacrifice/NN accompany/VB or/CC chop/VB no/DT message/NN of/IN cheerful/JJ hotel/NN and/CC of/IN politics/NN ./. <EOS>/<EOS>	LOC#1 LOC#2 LOC#3 LOC#4 := ! E ( LOC#5 ^ LOC#7 ) . ( LOC#9 LOC#10 LOC#11 LOC#12 ^ LOC#9 LOC#14 LOC#15 ) <EOS>
tasteless/JJ <UNK>/JJ rebel/NN formulate/VB not/RB less/JJR than/IN NUM/CD handsomely/JJ ,/. earthy/JJ ,/. and/CC spicy/JJ weight/NN ./. <EOS>/<EOS>	LOC#0 LOC#1 LOC#2 := >= LOC#7 LOC#3 . ( LOC#8 LOC#14 ^ LOC#10 LOC#14 ^ LOC#13 LOC#14 ) <EOS>
every/DT organized/JJ civilian/NN do/VBP not/RB regulate/VB shrimp/NN tune/NN of/IN textbook/NN ./. <EOS>/<EOS>	LOC#1 LOC#2 := ! E LOC#5 . ( LOC#6 LOC#7 LOC#8 LOC#9 ) <EOS>
lung/NN of/IN mayor/NN do/VBP not/RB verify/VB any/DT professional/NN of/IN brush/NN and/CC of/IN efficacious/JJ bankruptcy/NN ./. <EOS>/<EOS>	LOC#0 LOC#1 LOC#2 := ! E LOC#5 . ( LOC#7 LOC#8 LOC#9 ^ LOC#7 LOC#11 LOC#12 LOC#13 ) <EOS>
