similarity/NN protest/NN of/IN sleep/NN represent/VB also/RB mansion/NN of/IN grandparent/NN or/CC of/IN captain/NN ./. <EOS>/<EOS>	LOC#0 LOC#1 LOC#2 LOC#3 := E LOC#4 . ( LOC#6 LOC#7 LOC#8 U LOC#6 LOC#10 LOC#11 ) <EOS>
all/DT the/DT integrity/NN aggression/NN of/IN buddy/NN wrestle/VB and/CC consider/VB also/RB electricity/NN of/IN limited/JJ disability/NN or/CC of/IN magnetic/JJ bike/NN ./. <EOS>/<EOS>	LOC#2 LOC#3 LOC#4 LOC#5 := E ( LOC#6 ^ LOC#8 ) . ( LOC#10 LOC#11 LOC#12 LOC#13 U LOC#10 LOC#15 LOC#16 LOC#17 ) <EOS>
every/DT teaspoon/NN is/VBZ a/DT teaching/NN of/IN pride/NN that/WDT scratch/VB NUM/CD worth/NN of/IN dynamic/JJ merchant/NN or/CC of/IN hormone/NN ./. <EOS>/<EOS>	LOC#1 := LOC#4 LOC#5 LOC#6 ^ = LOC#9 LOC#8 . ( LOC#10 LOC#11 LOC#12 LOC#13 U LOC#10 LOC#15 LOC#16 ) <EOS>
every/DT yellow/JJ four/JJ risk/NN do/VBP not/RB broaden/VB any/DT blanket/NN ,/. rise/NN ,/. or/CC controversial/JJ conception/NN ./. <EOS>/<EOS>	LOC#1 LOC#2 LOC#3 := ! E LOC#6 . ( LOC#8 U LOC#10 U LOC#13 LOC#14 ) <EOS>
all/DT the/DT encounter/NN school/NN of/IN scholar/NN are/VBP also/RB hanging/JJ upload/NN convenience/NN and/CC debris/NN of/IN cholesterol/NN ./. <EOS>/<EOS>	LOC#2 LOC#3 LOC#4 LOC#5 := LOC#8 LOC#9 LOC#10 ^ LOC#12 LOC#13 LOC#14 <EOS>
Olympics/NN of/IN triumph/NN are/VBP localized/JJ clothes/NN and/CC <UNK>/NN of/IN charter/NN force/NN ./. <EOS>/<EOS>	LOC#0 LOC#1 LOC#2 := LOC#4 LOC#5 ^ LOC#7 LOC#8 LOC#9 LOC#10 <EOS>
every/DT pulse/NN of/IN horn/NN chef/NN relieve/VB or/CC anticipate/VB no/DT second/NN of/IN eligible/JJ street/NN and/CC of/IN writing/NN ./. <EOS>/<EOS>	LOC#1 LOC#2 LOC#3 LOC#4 := ! E ( LOC#5 ^ LOC#7 ) . ( LOC#9 LOC#10 LOC#11 LOC#12 ^ LOC#9 LOC#14 LOC#15 ) <EOS>
sweltering/JJ <UNK>/JJ theory/NN invent/VB not/RB less/JJR than/IN NUM/CD sorry/JJ ,/. verdant/JJ ,/. and/CC divergent/JJ blue/NN ./. <EOS>/<EOS>	LOC#0 LOC#1 LOC#2 := >= LOC#7 LOC#3 . ( LOC#8 LOC#14 ^ LOC#10 LOC#14 ^ LOC#13 LOC#14 ) <EOS>
every/DT regional/JJ disk/NN do/VBP not/RB soften/VB cooking/NN liberty/NN of/IN spokesman/NN ./. <EOS>/<EOS>	LOC#1 LOC#2 := ! E LOC#5 . ( LOC#6 LOC#7 LOC#8 LOC#9 ) <EOS>
conduct/NN of/IN net/NN do/VBP not/RB lend/VB any/DT metadata/NN of/IN specialist/NN and/CC of/IN courageous/JJ hero/NN ./. <EOS>/<EOS>	LOC#0 LOC#1 LOC#2 := ! E LOC#5 . ( LOC#7 LOC#8 LOC#9 ^ LOC#7 LOC#11 LOC#12 LOC#13 ) <EOS>
all/DT the/DT herb/NN <UNK>/NN of/IN protection/NN are/VBP also/RB studio/NN pursuit/NN of/IN path/NN or/CC vast/JJ celebration/NN ./. <EOS>/<EOS>	LOC#2 LOC#3 LOC#4 LOC#5 := LOC#8 LOC#9 LOC#10 LOC#11 U LOC#13 LOC#14 <EOS>
bewildered/JJ substance/NN daughter/NN are/VBP forum/NN of/IN wooden/JJ auction/NN and/CC study/NN economics/NN ./. <EOS>/<EOS>	LOC#0 LOC#1 LOC#2 := LOC#4 LOC#5 LOC#6 LOC#7 ^ LOC#9 LOC#10 <EOS>
<UNK>/NN of/IN controversy/NN are/VBP also/RB credit/NN of/IN smoke/NN or/CC solid/JJ permit/NN of/IN military/NN ./. <EOS>/<EOS>	LOC#0 LOC#1 LOC#2 := LOC#5 LOC#6 LOC#7 U LOC#9 LOC#10 LOC#11 LOC#12 <EOS>
every/DT punishment/NN of/IN criticism/NN Jew/NN go/VB and/CC follow/VB only/RB flashy/JJ campaign/NN ,/. straw/NN county/NN ,/. and/CC patience/NN glance/NN ./. <EOS>/<EOS>	LOC#1 LOC#2 LOC#3 LOC#4 := A ( LOC#5 ^ LOC#7 ) . ( LOC#9 LOC#10 ) ^ A ( LOC#5 ^ LOC#7 ) . ( LOC#12 LOC#13 ) ^ A ( LOC#5 ^ LOC#7 ) . ( LOC#16 LOC#17 ) <EOS>
<UNK>/NN hate/VB exactly/RB NUM/CD cocaine/NN ./. <EOS>/<EOS>	LOC#0 := = LOC#3 LOC#1 . ( LOC#4 ) <EOS>
all/DT nondescript/JJ obligation/NN forget/VB only/RB reliable/JJ or/CC tenuous/JJ unit/NN ./. <EOS>/<EOS>	LOC#1 LOC#2 := A LOC#3 . ( LOC#5 LOC#8 U LOC#7 LOC#8 ) <EOS>
plot/NN of/IN army/NN hospital/NN compose/VB or/CC depend/VB tired/JJ music/NN asset/NN and/CC strike/NN <UNK>/NN ./. <EOS>/<EOS>	LOC#0 LOC#1 LOC#2 LOC#3 := E ( LOC#4 U LOC#6 ) . ( LOC#7 LOC#8 LOC#9 ) ^ E ( LOC#4 U LOC#6 ) . ( LOC#11 LOC#12 ) <EOS>
all/DT the/DT advance/NN of/IN award/NN grief/NN are/VBP phone/NN of/IN adult/NN hole/NN and/CC consistent/JJ hold/NN ./. <EOS>/<EOS>	LOC#2 LOC#3 LOC#4 LOC#5 := LOC#7 LOC#8 LOC#9 LOC#10 ^ LOC#12 LOC#13 <EOS>
elegant/JJ origin/NN of/IN word/NN calculate/VB or/CC scribble/VB only/RB likely/JJ room/NN ,/. work/NN ,/. and/CC gasoline/NN ./. <EOS>/<EOS>	LOC#0 LOC#1 LOC#2 LOC#3 := A ( LOC#4 U LOC#6 ) . ( LOC#8 LOC#9 ) ^ A ( LOC#4 U LOC#6 ) . ( LOC#11 ) ^ A ( LOC#4 U LOC#6 ) . ( LOC#14 ) <EOS>
every/DT fabulous/JJ roof/NN obstacle/NN promote/VB and/CC scold/VB only/RB era/NN or/CC mechanic/NN elbow/NN ./. <EOS>/<EOS>	LOC#1 LOC#2 LOC#3 := A ( LOC#4 ^ LOC#6 ) . ( LOC#8 U LOC#10 LOC#11 ) <EOS>
estimated/JJ root/NN example/NN extrapolate/VB estate/NN of/IN household/NN and/CC of/IN honey/NN ./. <EOS>/<EOS>	LOC#0 LOC#1 LOC#2 := E LOC#3 . ( LOC#4 LOC#5 LOC#6 ^ LOC#4 LOC#8 LOC#9 ) <EOS>
even/JJ currency/NN of/IN counseling/NN are/VBP also/RB drive/NN of/IN ruthless/JJ rescue/NN that/WDT are/VBP selected/JJ ./. <EOS>/<EOS>	LOC#0 LOC#1 LOC#2 LOC#3 := LOC#6 LOC#7 LOC#8 LOC#9 ^ LOC#12 <EOS>
all/DT new/JJ ceremony/NN autonomy/NN send/VB not/RB less/JJR than/IN NUM/CD and/CC less/JJR than/IN NUM/CD increasing/JJ or/CC evanescent/JJ end/NN ./. <EOS>/<EOS>	LOC#1 LOC#2 LOC#3 := ( >= LOC#8 && < LOC#12 ) LOC#4 . ( LOC#13 LOC#16 U LOC#15 LOC#16 ) <EOS>
all/DT the/DT <UNK>/JJ festive/JJ recovery/NN demonstrate/VB less/JJR than/IN NUM/CD but/CC not/RB less/JJR than/IN NUM/CD second-hand/JJ and/CC active/JJ <UNK>/NN ./. <EOS>/<EOS>	LOC#2 LOC#3 LOC#4 := ( < LOC#8 && >= LOC#13 ) LOC#5 . ( LOC#14 LOC#17 ^ LOC#16 LOC#17 ) <EOS>
all/DT the/DT thing/NN of/IN <UNK>/NN are/VBP travel/NN or/CC elaborate/JJ feature/NN machine/NN ./. <EOS>/<EOS>	LOC#2 LOC#3 LOC#4 := LOC#6 U LOC#8 LOC#9 LOC#10 <EOS>
all/DT the/DT significance/NN answer/NN do/VBP not/RB tickle/VB nor/DT meddle/VB any/DT spotty/JJ or/CC golden/JJ gate/NN ./. <EOS>/<EOS>	LOC#2 LOC#3 := ! E ( LOC#6 ^ LOC#8 ) . ( LOC#10 LOC#13 U LOC#12 LOC#13 ) <EOS>
beach/NN of/IN pizza/NN do/VBP not/RB foster/VB fantastic/JJ fever/NN of/IN minority/NN or/CC of/IN beauty/NN ./. <EOS>/<EOS>	LOC#0 LOC#1 LOC#2 := ! E LOC#5 . ( LOC#6 LOC#7 LOC#8 LOC#9 U LOC#6 LOC#7 LOC#11 LOC#12 ) <EOS>
kindhearted/JJ <UNK>/NN are/VBP also/RB mess/NN of/IN ladder/NN that/WDT skip/VB swing/NN or/CC loyalty/NN lab/NN ./. <EOS>/<EOS>	LOC#0 LOC#1 := LOC#4 LOC#5 LOC#6 ^ E LOC#8 . ( LOC#9 U LOC#11 LOC#12 ) <EOS>
curiosity/NN of/IN president/NN law/NN are/VBP spooky/JJ lap/NN purchase/NN that/WDT dislike/VB and/CC include/VB attempt/NN education/NN ,/. cloistered/JJ headquarters/NN ,/. and/CC psychological/JJ complexity/NN ./. <EOS>/<EOS>	LOC#0 LOC#1 LOC#2 LOC#3 := LOC#5 LOC#6 LOC#7 ^ E ( LOC#9 ^ LOC#11 ) . ( LOC#12 LOC#13 ) ^ E ( LOC#9 ^ LOC#11 ) . ( LOC#15 LOC#16 ) ^ E ( LOC#9 ^ LOC#11 ) . ( LOC#19 LOC#20 ) <EOS>
visible/JJ moral/JJ green/NN are/VBP also/RB jungle/NN correlation/NN of/IN fan/NN or/CC meaty/JJ order/NN of/IN wind/NN ./. <EOS>/<EOS>	LOC#0 LOC#1 LOC#2 := LOC#5 LOC#6 LOC#7 LOC#8 U LOC#10 LOC#11 LOC#12 LOC#13 <EOS>
<UNK>/NN rob/VB only/RB ratty/JJ or/CC <UNK>/JJ wine/NN ./. <EOS>/<EOS>	LOC#0 := A LOC#1 . ( LOC#3 LOC#6 U LOC#5 LOC#6 ) <EOS>
restriction/NN interpretation/NN of/IN <UNK>/NN are/VBP feedback/NN of/IN spiky/JJ office/NN that/WDT collate/VB or/CC shoot/VB no/DT negative/JJ deck/NN ,/. unadvised/JJ consent/NN <UNK>/NN ,/. or/CC oven/NN ./. <EOS>/<EOS>	LOC#0 LOC#1 LOC#2 LOC#3 := LOC#5 LOC#6 LOC#7 LOC#8 ^ ! E ( LOC#10 ^ LOC#12 ) . ( LOC#14 LOC#15 U LOC#17 LOC#18 LOC#19 U LOC#22 ) <EOS>
a/DT lightning/NN is/VBZ also/RB a/DT highfalutin/JJ mayor/NN bombing/NN and/CC a/DT crew/NN of/IN holy/JJ production/NN ./. <EOS>/<EOS>	LOC#1 := LOC#5 LOC#6 LOC#7 ^ LOC#10 LOC#11 LOC#12 LOC#13 <EOS>
a/DT wary/JJ <UNK>/JJ missionary/NN is/VBZ also/RB a/DT inventory/NN of/IN ball/NN coffee/NN that/WDT is/VBZ successful/JJ ./. <EOS>/<EOS>	LOC#1 LOC#2 LOC#3 := LOC#7 LOC#8 LOC#9 LOC#10 ^ LOC#13 <EOS>
tourist/NN combination/NN of/IN fragment/NN are/VBP also/RB naive/JJ weakness/NN of/IN workout/NN that/WDT are/VBP aware/JJ ./. <EOS>/<EOS>	LOC#0 LOC#1 LOC#2 LOC#3 := LOC#6 LOC#7 LOC#8 LOC#9 ^ LOC#12 <EOS>
every/DT break/NN of/IN band/NN therapy/NN is/VBZ also/RB a/DT tourism/NN of/IN silver/NN bank/NN that/WDT fax/VB only/RB <UNK>/NN ,/. bread/NN ,/. and/CC excellent/JJ rhetoric/NN ./. <EOS>/<EOS>	LOC#1 LOC#2 LOC#3 LOC#4 := LOC#8 LOC#9 LOC#10 LOC#11 ^ A LOC#13 . ( LOC#15 ) ^ A LOC#13 . ( LOC#17 ) ^ A LOC#13 . ( LOC#20 LOC#21 ) <EOS>
a/DT meat/NN of/IN oxygen/NN collaborate/VB and/CC rhyme/VB only/RB debut/NN of/IN slavery/NN or/CC of/IN victory/NN ./. <EOS>/<EOS>	LOC#1 LOC#2 LOC#3 := A ( LOC#4 ^ LOC#6 ) . ( LOC#8 LOC#9 LOC#10 U LOC#8 LOC#12 LOC#13 ) <EOS>
every/DT arrow/NN of/IN fitness/NN mourn/VB or/CC accuse/VB also/RB adamant/JJ ,/. blocking/JJ or/CC somber/JJ side/NN ./. <EOS>/<EOS>	LOC#1 LOC#2 LOC#3 := E ( LOC#4 U LOC#6 ) . ( LOC#8 LOC#13 U LOC#10 LOC#13 U LOC#12 LOC#13 ) <EOS>
a/DT bone/NN govern/VB at/IN least/JJS NUM/CD and/CC at/IN most/JJS NUM/CD luck/NN of/IN telescope/NN and/CC of/IN cuddly/JJ series/NN ./. <EOS>/<EOS>	LOC#1 := ( >= LOC#5 && <= LOC#9 ) LOC#2 . ( LOC#10 LOC#11 LOC#12 ^ LOC#10 LOC#14 LOC#15 LOC#16 ) <EOS>
