all/DT quarterback/NN of/IN rainy/JJ pro/NN zoom/VB and/CC elect/VB only/RB ethereal/JJ strain/NN of/IN flight/NN or/CC of/IN cold/NN ./. <EOS>/<EOS>	LOC#1 LOC#2 LOC#3 LOC#4 := A ( LOC#5 ^ LOC#7 ) . ( LOC#9 LOC#10 LOC#11 LOC#12 U LOC#9 LOC#10 LOC#14 LOC#15 ) <EOS>
all/DT the/DT interior/NN challenge/NN are/VBP surface/NN of/IN landmark/NN hair/NN that/WDT glow/VB many/JJ sake/NN of/IN Israeli/NN or/CC of/IN program/NN ./. <EOS>/<EOS>	LOC#2 LOC#3 := LOC#5 LOC#6 LOC#7 LOC#8 ^ E LOC#10 . ( LOC#11 LOC#12 LOC#13 LOC#14 U LOC#11 LOC#12 LOC#16 LOC#17 ) <EOS>
<UNK>/NN of/IN innocent/JJ smile/NN cooperate/VB and/CC snore/VB destruction/NN sleep/NN of/IN cast/NN ./. <EOS>/<EOS>	LOC#0 LOC#1 LOC#2 LOC#3 := E ( LOC#4 ^ LOC#6 ) . ( LOC#7 LOC#8 LOC#9 LOC#10 ) <EOS>
lexer/NN oppose/VB at/IN least/JJS NUM/CD but/CC no/DT more/JJR than/IN NUM/CD <UNK>/NN wine/NN or/CC nomination/NN business/NN ./. <EOS>/<EOS>	LOC#0 := ( >= LOC#4 && <= LOC#9 ) LOC#1 . ( LOC#10 LOC#11 U LOC#13 LOC#14 ) <EOS>
every/DT method/NN of/IN luck/NN cementum/NN is/VBZ also/RB a/DT ingredient/NN or/CC a/DT fatigue/NN body/NN ./. <EOS>/<EOS>	LOC#1 LOC#2 LOC#3 LOC#4 := LOC#8 U LOC#11 LOC#12 <EOS>
all/DT extensive/JJ balloon/NN are/VBP joke/NN of/IN skeletogenic/JJ resort/NN that/WDT shove/VB at/IN least/JJS NUM/CD belly/NN of/IN unequaled/JJ ease/NN or/CC of/IN shot/NN ./. <EOS>/<EOS>	LOC#1 LOC#2 := LOC#4 LOC#5 LOC#6 LOC#7 ^ >= LOC#12 LOC#9 . ( LOC#13 LOC#14 LOC#15 LOC#16 U LOC#13 LOC#18 LOC#19 ) <EOS>
incentive/NN untidy/VB or/CC isolate/VB no/DT yield/NN of/IN ugly/JJ position/NN or/CC of/IN exclusive/JJ wood/NN ./. <EOS>/<EOS>	LOC#0 := ! E ( LOC#1 ^ LOC#3 ) . ( LOC#5 LOC#6 LOC#7 LOC#8 U LOC#5 LOC#10 LOC#11 LOC#12 ) <EOS>
boundary/NN pop/NN of/IN manual/NN argue/VB also/RB track/NN of/IN useless/JJ tip/NN or/CC of/IN verdict/NN ./. <EOS>/<EOS>	LOC#0 LOC#1 LOC#2 LOC#3 := E LOC#4 . ( LOC#6 LOC#7 LOC#8 LOC#9 U LOC#6 LOC#11 LOC#12 ) <EOS>
limb/NN of/IN wife/NN matter/NN isolate/VB and/CC afford/VB also/RB wretched/JJ championship/NN and/CC DNA/NN ./. <EOS>/<EOS>	LOC#0 LOC#1 LOC#2 LOC#3 := E ( LOC#4 ^ LOC#6 ) . ( LOC#8 LOC#9 ) ^ E ( LOC#4 ^ LOC#6 ) . ( LOC#11 ) <EOS>
a/DT next/JJ candy/NN stir/VB creepy/JJ world/NN of/IN steam/NN and/CC of/IN healthy/JJ circuit/NN ./. <EOS>/<EOS>	LOC#1 LOC#2 := E LOC#3 . ( LOC#4 LOC#5 LOC#6 LOC#7 ^ LOC#4 LOC#5 LOC#9 LOC#10 LOC#11 ) <EOS>
a/DT user/NN of/IN efficiency/NN explosion/NN bind/VB or/CC glow/VB Internet/NN of/IN brainy/JJ race/NN and/CC of/IN loyalty/NN ./. <EOS>/<EOS>	LOC#1 LOC#2 LOC#3 LOC#4 := E ( LOC#5 U LOC#7 ) . ( LOC#8 LOC#9 LOC#10 LOC#11 ^ LOC#8 LOC#13 LOC#14 ) <EOS>
every/DT global/JJ child/NN of/IN share/NN suggest/VB or/CC hurt/VB <UNK>/NN gear/NN ,/. stair/NN pair/NN and/CC insect/NN makeup/NN ./. <EOS>/<EOS>	LOC#1 LOC#2 LOC#3 LOC#4 := E ( LOC#5 U LOC#7 ) . ( LOC#8 LOC#9 ) ^ E ( LOC#5 U LOC#7 ) . ( LOC#11 LOC#12 ) ^ E ( LOC#5 U LOC#7 ) . ( LOC#14 LOC#15 ) <EOS>
a/DT survey/NN of/IN server/NN is/VBZ something/NN that/WDT compete/VB or/CC litigate/VB also/RB nuclear/JJ and/CC rapid/JJ study/NN ./. <EOS>/<EOS>	LOC#1 LOC#2 LOC#3 := E ( LOC#7 U LOC#9 ) . ( LOC#11 LOC#14 ^ LOC#13 LOC#14 ) <EOS>
expense/NN of/IN label/NN swimming/NN are/VBP weary/JJ page/NN of/IN attitude/NN that/WDT are/VBP awake/JJ ./. <EOS>/<EOS>	LOC#0 LOC#1 LOC#2 LOC#3 := LOC#5 LOC#6 LOC#7 LOC#8 ^ LOC#11 <EOS>
a/DT citizenship/NN of/IN fisherman/NN is/VBZ also/RB a/DT birth/NN of/IN finance/NN Senate/NN that/WDT is/VBZ fluffy/JJ carbohydrate/NN of/IN lot/NN ./. <EOS>/<EOS>	LOC#1 LOC#2 LOC#3 := LOC#7 LOC#8 LOC#9 LOC#10 ^ LOC#13 LOC#14 LOC#15 LOC#16 <EOS>
